"route_id","route_long_name","parent_station","stop_name","stop_lat","stop_lon","walk_poly_wkt"
"Red","Red Line","place-alfcl","Alewife",42.39583,-71.141287,list(c(-71.150216, -71.148308, -71.147833, -71.143535, -71.143156, -71.143066, -71.143063, -71.143038, -71.142379, -71.141305, -71.138488, -71.136355, -71.133751, -71.133192, -71.131452, -71.131451, -71.131457, -71.131459, -71.133786, -71.135025, -71.136927, -71.141939, -71.14544, -71.145758, -71.148002, -71.150202, -71.150216, 42.395813, 42.394299, 42.394063, 42.38997, 42.389196, 42.389153, 42.389152, 42.389141, 42.389261, 42.389499, 42.390283, 42.391385, 42.392787, 42.393302, 42.395605, 42.395657, 
42.395965, 42.396017, 42.398192, 42.399012, 42.400168, 42.400644, 42.401878, 42.40171, 42.399577, 42.396173, 42.395813))
"Red","Red Line","place-davis","Davis",42.39674,-71.121815,list(c(-71.131478, -71.131501, -71.131337, -71.129653, -71.129619, -71.129369, -71.129304, -71.127779, -71.126118, -71.122296, -71.121738, -71.118744, -71.117923, -71.117909, -71.113969, -71.112419, -71.112335, -71.11285, -71.113518, -71.11462, -71.115375, -71.116785, -71.120226, -71.122565, -71.12677, -71.127051, -71.13019, -71.131347, -71.131478, 42.397969, 42.39761, 42.397011, 42.392949, 42.392884, 42.392618, 42.392564, 42.391565, 42.391021, 42.390594, 42.390531, 42.390299, 42.39033, 42.390337, 
42.392743, 42.394182, 42.394532, 42.395211, 42.396201, 42.401011, 42.402098, 42.402993, 42.402876, 42.402819, 42.402982, 42.402963, 42.399701, 42.398536, 42.397969))
"Red","Red Line","place-portr","Porter",42.3884,-71.119149,list(c(-71.128498, -71.128375, -71.128237, -71.128211, -71.124038, -71.122179, -71.120728, -71.119936, -71.119579, -71.119477, -71.115428, -71.112767, -71.11268, -71.111065, -71.110955, -71.112012, -71.112101, -71.113271, -71.113686, -71.113706, -71.113789, -71.114076, -71.114079, -71.11412, -71.116691, -71.121144, -71.121253, -71.123925, -71.125899, -71.125974, -71.126218, -71.126815, -71.126894, -71.128441, -71.128498, 42.389374, 42.385948, 42.385616, 42.385567, 42.383162, 42.382212, 42.381463, 
42.381061, 42.381019, 42.381018, 42.38235, 42.383162, 42.383196, 42.384015, 42.384358, 42.389514, 42.390771, 42.393527, 42.394359, 42.394397, 42.394483, 42.394558, 42.394559, 42.394569, 42.394498, 42.394583, 42.394585, 42.394341, 42.39385, 42.393779, 42.393514, 42.392765, 42.392653, 42.389729, 42.389374))
"Red","Red Line","place-harsq","Harvard",42.373362,-71.118956,list(c(-71.128137, -71.127578, -71.12539, -71.124664, -71.124407, -71.124262, -71.123264, -71.122778, -71.118411, -71.116552, -71.113465, -71.111349, -71.11, -71.109853, -71.111397, -71.111452, -71.112111, -71.112225, -71.112259, -71.112327, -71.113115, -71.114273, -71.11428, -71.116494, -71.117665, -71.120128, -71.120209, -71.124181, -71.125209, -71.127065, -71.128115, -71.128137, 42.374375, 42.373545, 42.368943, 42.367614, 42.367362, 42.367378, 42.367509, 42.367588, 42.367981, 42.367776, 42.368375, 
42.369198, 42.370734, 42.371157, 42.375208, 42.375344, 42.376904, 42.377144, 42.377214, 42.377266, 42.377675, 42.378284, 42.378286, 42.379119, 42.379522, 42.380239, 42.380227, 42.378792, 42.378385, 42.376771, 42.374735, 42.374375))
"Red","Red Line","place-cntsq","Central",42.365486,-71.103802,list(c(-71.113716, -71.113728, -71.113697, -71.112891, -71.11028, -71.110219, -71.105434, -71.10536, -71.105287, -71.104758, -71.102051, -71.101865, -71.101034, -71.096022, -71.095998, -71.095794, -71.094519, -71.094517, -71.094617, -71.097299, -71.098917, -71.099193, -71.099274, -71.101988, -71.106395, -71.110073, -71.110153, -71.112205, -71.11233, -71.113716, 42.364739, 42.364676, 42.364318, 42.362298, 42.359685, 42.359651, 42.35966, 42.359661, 42.359664, 42.359694, 42.359849, 42.359867, 42.359969, 
42.360566, 42.360577, 42.360805, 42.363016, 42.36303, 42.36332, 42.368492, 42.371835, 42.372066, 42.372108, 42.371727, 42.370874, 42.370352, 42.37034, 42.369949, 42.369612, 42.364739))
