"route_id","parent_station","walk_poly_wkt"
"Green-E","place-lech","POLYGON ((-71.07542 42.36527, -71.07631 42.3645, -71.07644 42.36444, -71.07842 42.36358, -71.07877 42.36366, -71.08204 42.36627, -71.08259 42.36693, -71.08559 42.37081, -71.08638 42.37168, -71.08642 42.37177, -71.08638 42.37213, -71.08596 42.37299, -71.08486 42.37505, -71.08445 42.37523, -71.08273 42.37537, -71.07975 42.37367, -71.07473 42.37341, -71.06943 42.37395, -71.06924 42.37365, -71.06871 42.37211, -71.07451 42.36542, -71.07542 42.36527))"
"Green-E","place-spmnl","POLYGON ((-71.06674 42.36049, -71.0671 42.36046, -71.0709 42.36029, -71.07226 42.36077, -71.07307 42.36126, -71.07312 42.36237, -71.07446 42.36549, -71.06969 42.37098, -71.06593 42.36984, -71.06426 42.36869, -71.06453 42.36168, -71.06572 42.36068, -71.06593 42.3606, -71.06674 42.36049))"
"Green-E","place-north","POLYGON ((-71.0626 42.37122, -71.06204 42.37136, -71.06177 42.37139, -71.06048 42.37127, -71.05514 42.37026, -71.05276 42.37096, -71.05237 42.37099, -71.05195 42.37102, -71.0516 42.371, -71.05124 42.37099, -71.05125 42.37063, -71.05254 42.36783, -71.06269 42.36199, -71.06453 42.36168, -71.06419 42.37051, -71.0626 42.37122))"
"Green-E","place-haecl","POLYGON ((-71.05223 42.36716, -71.0514 42.36643, -71.05135 42.36635, -71.05035 42.36437, -71.04761 42.36, -71.04755 42.35964, -71.04876 42.35908, -71.06269 42.36199, -71.0529 42.36762, -71.05223 42.36716))"
"Green-E","place-gover","POLYGON ((-71.05129 42.357, -71.05241 42.35571, -71.05262 42.35542, -71.05324 42.35476, -71.05354 42.35447, -71.05393 42.35435, -71.06572 42.36068, -71.06453 42.36168, -71.06269 42.36199, -71.04843 42.35902, -71.05129 42.357))"
"Green-E","place-pktrm","POLYGON ((-71.05456 42.35241, -71.05472 42.35209, -71.0567 42.35139, -71.06961 42.35784, -71.06947 42.35803, -71.06867 42.35906, -71.06712 42.36018, -71.06572 42.36068, -71.05429 42.35454, -71.05456 42.35241))"
"Green-E","place-boyls","POLYGON ((-71.05681 42.35032, -71.05766 42.34945, -71.05852 42.34907, -71.05856 42.34905, -71.06024 42.34834, -71.06427 42.34632, -71.07071 42.35833, -71.0707 42.35834, -71.07065 42.35837, -71.0561 42.35109, -71.05681 42.35032))"
"Green-E","place-armnl","POLYGON ((-71.06488 42.34727, -71.06534 42.34667, -71.0654 42.34661, -71.06548 42.34657, -71.06755 42.34577, -71.0696 42.34508, -71.06981 42.34501, -71.06998 42.345, -71.0709 42.3452, -71.07654 42.35515, -71.07446 42.35686, -71.07251 42.35829, -71.07058 42.3581, -71.06482 42.34735, -71.06488 42.34727))"
"Green-E","place-coecl","POLYGON ((-71.07151 42.34588, -71.0722 42.34482, -71.07237 42.34461, -71.07325 42.34369, -71.08507 42.35083, -71.08391 42.35264, -71.08348 42.35324, -71.08157 42.35469, -71.08135 42.3548, -71.07761 42.35542, -71.07668 42.3554, -71.07139 42.34607, -71.07151 42.34588))"
"Green-E","place-prmnl","POLYGON ((-71.07348 42.34348, -71.07476 42.34053, -71.07489 42.34026, -71.07512 42.33999, -71.07519 42.33994, -71.07605 42.33972, -71.07613 42.3397, -71.07743 42.33967, -71.07745 42.33967, -71.08954 42.34875, -71.08929 42.34905, -71.08895 42.34944, -71.08705 42.35101, -71.08672 42.35116, -71.08571 42.35121, -71.0734 42.34378, -71.07348 42.34348))"
"Green-E","place-symcl","POLYGON ((-71.07773 42.3383, -71.0779 42.33733, -71.07811 42.33719, -71.07813 42.33718, -71.0792 42.33705, -71.08111 42.33698, -71.09264 42.3457, -71.0918 42.34684, -71.08973 42.34889, -71.07747 42.33969, -71.07773 42.3383))"
"Green-E","place-nuniv","POLYGON ((-71.0829 42.33597, -71.0832 42.33577, -71.08509 42.33488, -71.08757 42.33407, -71.08896 42.33407, -71.09533 42.34347, -71.09503 42.34373, -71.09243 42.34554, -71.08152 42.33729, -71.0829 42.33597))"
"Green-E","place-mfa","POLYGON ((-71.09227 42.33222, -71.09431 42.33187, -71.10209 42.34282, -71.10193 42.34286, -71.0974 42.34395, -71.09736 42.34397, -71.09544 42.34364, -71.08811 42.33281, -71.09227 42.33222))"
"Green-E","place-lngmd","POLYGON ((-71.09462 42.33126, -71.09632 42.33083, -71.09859 42.33027, -71.10616 42.34046, -71.10361 42.34118, -71.10242 42.34184, -71.10242 42.34184, -71.10147 42.34196, -71.09406 42.33151, -71.09462 42.33126))"
"Green-E","place-brmnl","POLYGON ((-71.10046 42.32902, -71.10951 42.33949, -71.10692 42.33965, -71.10688 42.33965, -71.10562 42.33973, -71.09839 42.33001, -71.10046 42.32902))"
"Green-E","place-fenwd","POLYGON ((-71.10073 42.32858, -71.10161 42.3285, -71.10495 42.32986, -71.11134 42.33858, -71.11089 42.33923, -71.11038 42.33944, -71.10946 42.33942, -71.10032 42.32886, -71.10073 42.32858))"
"Green-E","place-mispk","POLYGON ((-71.11132 42.33765, -71.11093 42.33802, -71.10495 42.32986, -71.108 42.33, -71.1102 42.33098, -71.11314 42.33605, -71.11132 42.33765))"
"Green-E","place-rvrwy","POLYGON ((-71.12148 42.32989, -71.12214 42.33063, -71.12221 42.33098, -71.12097 42.33341, -71.12079 42.33372, -71.12071 42.33379, -71.11936 42.33458, -71.11535 42.33661, -71.11378 42.33716, -71.1102 42.33098, -71.1193 42.32813, -71.12148 42.32989))"
"Green-E","place-bckhl","POLYGON ((-71.117 42.32788, -71.11771 42.32863, -71.1102 42.33098, -71.108 42.33, -71.11617 42.32607, -71.117 42.32788))"
"Green-E","place-hsmnl","POLYGON ((-71.10141 42.32766, -71.10116 42.32642, -71.10117 42.32635, -71.10126 42.32624, -71.10325 42.32422, -71.1039 42.32363, -71.10465 42.32338, -71.10501 42.32334, -71.10979 42.32233, -71.11131 42.32149, -71.11175 42.32132, -71.1121 42.32124, -71.11228 42.32128, -71.11241 42.32133, -71.11499 42.32324, -71.11508 42.32332, -71.11533 42.32358, -71.11539 42.32367, -71.11537 42.32518, -71.11533 42.32647, -71.108 42.33, -71.10495 42.32986, -71.10208 42.3287, -71.10141 42.32766))"
"Mattapan","place-asmnl","POLYGON ((-71.07349 42.28137, -71.0744 42.28235, -71.07447 42.2827, -71.07298 42.28545, -71.07262 42.2861, -71.07 42.29021, -71.06723 42.29117, -71.06587 42.29146, -71.06275 42.292, -71.06247 42.29203, -71.06109 42.29121, -71.05628 42.2882, -71.05616 42.28812, -71.05604 42.28778, -71.05605 42.28598, -71.06794 42.27923, -71.06982 42.27922, -71.07349 42.28137))"
"Mattapan","place-cedgr","POLYGON ((-71.06769 42.27925, -71.06772 42.27936, -71.05729 42.28528, -71.05541 42.2849, -71.05508 42.28477, -71.05402 42.28406, -71.05095 42.28173, -71.05077 42.28149, -71.05068 42.28114, -71.0521 42.27884, -71.05315 42.27758, -71.05341 42.27733, -71.05783 42.27577, -71.05859 42.2753, -71.06761 42.27909, -71.06769 42.27925))"
"Mattapan","place-butlr","POLYGON ((-71.05881 42.27465, -71.06183 42.27136, -71.06352 42.26993, -71.0704 42.27423, -71.06955 42.27593, -71.06683 42.27775, -71.06662 42.27785, -71.06489 42.27795, -71.05813 42.27511, -71.05881 42.27465))"
"Mattapan","place-miltt","POLYGON ((-71.06361 42.26641, -71.06319 42.264, -71.06341 42.26372, -71.0644 42.26335, -71.06828 42.26304, -71.06864 42.26306, -71.07043 42.26351, -71.07178 42.2751, -71.06256 42.26933, -71.06361 42.26641))"
"Mattapan","place-cenav","POLYGON ((-71.07227 42.26338, -71.07342 42.2633, -71.08129 42.27274, -71.08131 42.27279, -71.08083 42.27358, -71.07948 42.27434, -71.07826 42.27492, -71.07793 42.27506, -71.07312 42.27594, -71.07257 42.27609, -71.07178 42.2751, -71.0705 42.2641, -71.07227 42.26338))"
"Mattapan","place-valrd","POLYGON ((-71.07546 42.26549, -71.07914 42.26286, -71.08204 42.26269, -71.08249 42.26267, -71.08464 42.26343, -71.08283 42.26845, -71.08152 42.26839, -71.07814 42.26896, -71.07536 42.26562, -71.07546 42.26549))"
"Mattapan","place-capst","POLYGON ((-71.08521 42.26226, -71.08834 42.26213, -71.09003 42.2624, -71.08939 42.2708, -71.08827 42.27154, -71.08732 42.27205, -71.08514 42.27265, -71.08168 42.27166, -71.08505 42.26228, -71.08521 42.26226))"
"Mattapan","place-matt","POLYGON ((-71.09005 42.26238, -71.09141 42.26156, -71.09333 42.26098, -71.09369 42.26098, -71.0961 42.26138, -71.09761 42.26182, -71.09769 42.26185, -71.1008 42.26409, -71.10098 42.2644, -71.10107 42.27028, -71.10086 42.27069, -71.10065 42.27074, -71.09891 42.27128, -71.09457 42.27396, -71.09366 42.27415, -71.0933 42.27414, -71.09184 42.27393, -71.08924 42.27275, -71.09004 42.26239, -71.09005 42.26238))"
"Orange","place-ogmnl","POLYGON ((-71.07862 42.43324, -71.07932 42.43365, -71.07945 42.43386, -71.0795 42.43405, -71.07951 42.43421, -71.07816 42.43728, -71.07659 42.43971, -71.07305 42.44388, -71.07295 42.44392, -71.07224 42.44403, -71.07188 42.44399, -71.06993 42.44366, -71.06936 42.44336, -71.06538 42.44058, -71.06519 42.44027, -71.06513 42.44013, -71.06364 42.4365, -71.06369 42.43614, -71.0641 42.43484, -71.06663 42.43266, -71.06676 42.43257, -71.06774 42.43188, -71.06885 42.43119, -71.07731 42.43231, -71.07862 42.43324))"
"Orange","place-mlmnl","POLYGON ((-71.06835 42.43093, -71.06828 42.4309, -71.06644 42.42941, -71.06552 42.42764, -71.06546 42.42746, -71.0653 42.42672, -71.06523 42.42637, -71.06563 42.42517, -71.06744 42.4238, -71.07214 42.42072, -71.07544 42.41996, -71.0758 42.42001, -71.07768 42.42154, -71.08137 42.42474, -71.08256 42.42616, -71.08265 42.42651, -71.08116 42.42882, -71.07951 42.43034, -71.07713 42.43228, -71.07712 42.43229, -71.06894 42.4312, -71.06835 42.43093))"
"Orange","place-welln","POLYGON ((-71.08057 42.39995, -71.08338 42.39934, -71.08372 42.39946, -71.08389 42.4001, -71.08413 42.40185, -71.08415 42.40198, -71.08413 42.40273, -71.08411 42.40456, -71.08399 42.40497, -71.08386 42.4051, -71.08214 42.40623, -71.0818 42.40632, -71.07683 42.40946, -71.0767 42.40946, -71.07634 42.40944, -71.07436 42.40815, -71.07321 42.40735, -71.07268 42.4069, -71.06874 42.40321, -71.06884 42.40287, -71.07002 42.40173, -71.07031 42.40194, -71.07497 42.40198, -71.07675 42.39892, -71.07678 42.39815, -71.0769 42.39763, -71.07706 42.39765, -71.08057 42.39995))"
"Orange","place-astao","POLYGON ((-71.08138 42.38983, -71.08441 42.39112, -71.08452 42.39114, -71.08574 42.39165, -71.08599 42.39191, -71.08601 42.39198, -71.08586 42.39282, -71.08565 42.39399, -71.08311 42.39764, -71.08117 42.39695, -71.07909 42.39626, -71.07877 42.39615, -71.07769 42.39576, -71.07739 42.39559, -71.07632 42.39449, -71.07554 42.39335, -71.07442 42.39096, -71.07491 42.38895, -71.08008 42.38768, -71.08138 42.38983))"
"Orange","place-sull","POLYGON ((-71.07183 42.38899, -71.07152 42.3888, -71.06845 42.38443, -71.06836 42.38429, -71.06827 42.38388, -71.06827 42.38379, -71.06874 42.3822, -71.0689 42.38187, -71.07116 42.37993, -71.07147 42.37974, -71.07156 42.37972, -71.07367 42.37934, -71.07441 42.37923, -71.07489 42.37933, -71.08074 42.38024, -71.08109 42.38014, -71.08141 42.38017, -71.08394 42.38142, -71.0841 42.38175, -71.0841 42.38176, -71.08365 42.38681, -71.07291 42.38944, -71.07183 42.38899))"
"Orange","place-ccmnl","POLYGON ((-71.06876 42.36843, -71.0705 42.36779, -71.07053 42.36778, -71.07101 42.3677, -71.07112 42.36768, -71.07364 42.36736, -71.074 42.36736, -71.0751 42.36737, -71.07519 42.36741, -71.0768 42.37051, -71.07806 42.37298, -71.07793 42.37332, -71.07299 42.37614, -71.07219 42.37919, -71.06997 42.38003, -71.06706 42.37925, -71.06426 42.37898, -71.06356 42.37895, -71.06228 42.3783, -71.06199 42.37808, -71.06107 42.37595, -71.06105 42.37586, -71.06101 42.37571, -71.06086 42.37314, -71.06096 42.37177, -71.061 42.37161, -71.06489 42.36942, -71.06876 42.36843))"
"Orange","place-north","POLYGON ((-71.06614 42.36046, -71.06698 42.36105, -71.06702 42.36109, -71.06966 42.36475, -71.06973 42.36616, -71.06969 42.36671, -71.06144 42.37136, -71.06048 42.37127, -71.05514 42.37026, -71.05276 42.37096, -71.05237 42.37099, -71.05195 42.37102, -71.0516 42.371, -71.05124 42.37099, -71.05125 42.37063, -71.05254 42.36783, -71.06564 42.36029, -71.06589 42.36029, -71.06614 42.36046))"
"Orange","place-haecl","POLYGON ((-71.05223 42.36716, -71.0514 42.36643, -71.05135 42.36635, -71.05035 42.36437, -71.04879 42.36189, -71.06339 42.35985, -71.06564 42.36029, -71.0529 42.36762, -71.05223 42.36716))"
"Orange","place-state","POLYGON ((-71.04719 42.36166, -71.04256 42.35991, -71.0426 42.35955, -71.04331 42.35963, -71.04402 42.35971, -71.04479 42.35975, -71.04964 42.35637, -71.05024 42.35438, -71.0504 42.35405, -71.05057 42.35389, -71.0506 42.35387, -71.05164 42.35326, -71.06339 42.35985, -71.04783 42.36203, -71.04719 42.36166))"
"Orange","place-dwnxg","POLYGON ((-71.05233 42.35149, -71.05248 42.35116, -71.0525 42.35112, -71.05258 42.35103, -71.05263 42.351, -71.05455 42.35034, -71.06846 42.35769, -71.06809 42.3582, -71.06728 42.35906, -71.0654 42.36024, -71.06339 42.35985, -71.05218 42.35357, -71.05233 42.35149))"
"Orange","place-chncl","POLYGON ((-71.05525 42.34965, -71.05623 42.34932, -71.07168 42.35347, -71.07154 42.35378, -71.07026 42.35619, -71.06982 42.35674, -71.0695 42.3569, -71.06821 42.35756, -71.05444 42.35028, -71.05525 42.34965))"
"Orange","place-tumnl","POLYGON ((-71.05678 42.34933, -71.05976 42.34494, -71.0621 42.34387, -71.06377 42.34315, -71.06634 42.34254, -71.06703 42.34262, -71.06718 42.34264, -71.06733 42.34271, -71.06736 42.34274, -71.07111 42.35133, -71.07082 42.3519, -71.07022 42.35294, -71.07014 42.35305, -71.05672 42.34945, -71.05678 42.34933))"
"Orange","place-bbsta","POLYGON ((-71.08327 42.34859, -71.08321 42.34877, -71.08148 42.35146, -71.08115 42.35196, -71.07979 42.35374, -71.07944 42.35418, -71.07936 42.3542, -71.07913 42.35422, -71.07651 42.35364, -71.0764 42.35361, -71.07581 42.3534, -71.07152 42.35229, -71.06833 42.34495, -71.06855 42.34458, -71.06981 42.34276, -71.07119 42.3408, -71.07161 42.34066, -71.07438 42.34076, -71.07516 42.3408, -71.0834 42.34742, -71.08327 42.34859))"
"Orange","place-masta","POLYGON ((-71.09238 42.34305, -71.09241 42.34341, -71.09238 42.34347, -71.09093 42.34546, -71.08838 42.34778, -71.08777 42.34802, -71.0866 42.34784, -71.08505 42.34745, -71.08336 42.3474, -71.07552 42.34109, -71.07636 42.3369, -71.07653 42.33627, -71.07676 42.33599, -71.07754 42.33585, -71.08045 42.33566, -71.09233 42.34282, -71.09238 42.34305))"
"Orange","place-rugg","POLYGON ((-71.09748 42.33839, -71.09746 42.33857, -71.09743 42.33861, -71.09463 42.3415, -71.09221 42.34275, -71.08083 42.33588, -71.08081 42.33293, -71.08081 42.33293, -71.08306 42.33108, -71.08572 42.33073, -71.09751 42.33731, -71.09748 42.33839))"
"Orange","place-rcmnl","POLYGON ((-71.10231 42.3307, -71.10353 42.33346, -71.10357 42.33356, -71.10346 42.33391, -71.10168 42.33503, -71.09976 42.33579, -71.09702 42.33652, -71.0964 42.33669, -71.08612 42.33095, -71.08585 42.32979, -71.08582 42.32968, -71.08581 42.32956, -71.08583 42.32954, -71.08736 42.32767, -71.09303 42.32572, -71.09319 42.32569, -71.10104 42.32857, -71.10231 42.3307))"
"Orange","place-jaksn","POLYGON ((-71.09153 42.32278, -71.09127 42.32138, -71.09141 42.32105, -71.09183 42.32061, -71.09298 42.31952, -71.09617 42.31743, -71.10916 42.32293, -71.10799 42.32485, -71.10791 42.32493, -71.10547 42.32719, -71.10398 42.32806, -71.10171 42.32882, -71.09281 42.32555, -71.09153 42.32278))"
"Orange","place-sbmnl","POLYGON ((-71.11292 42.31769, -71.11299 42.31794, -71.11342 42.31966, -71.11339 42.32002, -71.11208 42.32082, -71.10934 42.32235, -71.10843 42.32263, -71.09668 42.31764, -71.09704 42.31486, -71.09728 42.31332, -71.09803 42.3119, -71.11186 42.31516, -71.11292 42.31769))"
"Orange","place-grnst","POLYGON ((-71.11542 42.30835, -71.11619 42.31165, -71.11648 42.31391, -71.11636 42.31425, -71.11461 42.31496, -71.11451 42.31499, -71.11418 42.3151, -71.11256 42.31533, -71.09936 42.31221, -71.09827 42.30933, -71.09826 42.30917, -71.09829 42.30881, -71.09839 42.30732, -71.0984 42.30717, -71.09842 42.30706, -71.09852 42.30698, -71.10253 42.30525, -71.10521 42.30422, -71.10693 42.30428, -71.115 42.30747, -71.11542 42.30835))"
"Orange","place-forhl","POLYGON ((-71.10489 42.30207, -71.10454 42.30032, -71.10455 42.29996, -71.10524 42.29929, -71.1056 42.29924, -71.11088 42.29744, -71.11129 42.29713, -71.11134 42.29709, -71.11447 42.29383, -71.11721 42.29359, -71.11749 42.29357, -71.11783 42.29369, -71.11907 42.2946, -71.11931 42.29487, -71.12188 42.29805, -71.12196 42.2984, -71.12198 42.30198, -71.12186 42.30232, -71.12045 42.30524, -71.11982 42.30553, -71.11559 42.30756, -71.11527 42.30758, -71.1061 42.30395, -71.10489 42.30207))"
"Red","place-alfcl","POLYGON ((-71.15294 42.39617, -71.14954 42.40005, -71.14634 42.40286, -71.14602 42.40302, -71.14049 42.40163, -71.13949 42.40065, -71.13675 42.39748, -71.13506 42.39594, -71.13363 42.39369, -71.13364 42.39333, -71.13376 42.39302, -71.13627 42.39154, -71.13864 42.39014, -71.14138 42.38941, -71.14301 42.389, -71.1433 42.38922, -71.1436 42.38991, -71.14728 42.39399, -71.14849 42.39459, -71.15294 42.39581, -71.15294 42.39617))"
"Red","place-davis","POLYGON ((-71.12778 42.39156, -71.1293 42.39256, -71.12937 42.39262, -71.12962 42.39288, -71.12965 42.39295, -71.13134 42.39701, -71.1315 42.39761, -71.13148 42.39797, -71.13135 42.39854, -71.13019 42.3997, -71.12705 42.40296, -71.12677 42.40298, -71.12256 42.40282, -71.12023 42.40288, -71.11678 42.40299, -71.11538 42.4021, -71.11462 42.40101, -71.11352 42.3962, -71.11285 42.39521, -71.11234 42.39453, -71.11242 42.39418, -71.11295 42.39369, -71.12758 42.3915, -71.12778 42.39156))"
"Red","place-portr","POLYGON ((-71.11327 42.39353, -71.1121 42.39077, -71.11201 42.38951, -71.11096 42.38436, -71.11106 42.38401, -71.11268 42.3832, -71.11277 42.38316, -71.11543 42.38235, -71.11948 42.38102, -71.11958 42.38102, -71.11994 42.38106, -71.12073 42.38146, -71.12218 42.38221, -71.12404 42.38316, -71.12821 42.38557, -71.12824 42.38562, -71.12838 42.38595, -71.1285 42.38937, -71.12844 42.38973, -71.1275 42.39151, -71.11332 42.39363, -71.11327 42.39353))"
"Red","place-harsq","POLYGON ((-71.11347 42.36837, -71.11655 42.36778, -71.11841 42.36798, -71.12278 42.36759, -71.12326 42.36751, -71.12426 42.36738, -71.12441 42.36736, -71.12466 42.36761, -71.12539 42.36894, -71.12758 42.37354, -71.12814 42.37437, -71.12811 42.37473, -71.12707 42.37677, -71.12521 42.37838, -71.12418 42.37879, -71.12021 42.38023, -71.12013 42.38024, -71.11767 42.37952, -71.11649 42.37912, -71.11428 42.37829, -71.11427 42.37828, -71.11311 42.37767, -71.11233 42.37727, -71.11226 42.37721, -71.11222 42.37714, -71.11211 42.3769, -71.11145 42.37534, -71.1114 42.37521, -71.10989 42.37126, -71.11234 42.36881, -71.11347 42.36837))"
"Red","place-cntsq","POLYGON ((-71.10103 42.35997, -71.10187 42.35987, -71.10205 42.35985, -71.10476 42.35969, -71.10529 42.35966, -71.10536 42.35966, -71.10543 42.35966, -71.11022 42.35965, -71.11028 42.35968, -71.11289 42.3623, -71.1137 42.36432, -71.11373 42.36468, -71.11372 42.36474, -71.11264 42.36851, -71.11097 42.37019, -71.11015 42.37034, -71.11007 42.37035, -71.1064 42.37087, -71.10199 42.37173, -71.09927 42.37211, -71.09919 42.37207, -71.09892 42.37183, -71.0973 42.36849, -71.09544 42.3649, -71.09633 42.36053, -71.10103 42.35997))"
"Red","place-knncl","POLYGON ((-71.07933 42.36055, -71.07956 42.3605, -71.07982 42.36048, -71.08293 42.36003, -71.0868 42.35871, -71.08777 42.35839, -71.08852 42.35814, -71.08865 42.35809, -71.08954 42.3578, -71.08975 42.35777, -71.09403 42.35929, -71.095 42.35988, -71.09517 42.35998, -71.09523 42.36007, -71.09563 42.36099, -71.09599 42.36218, -71.09561 42.36405, -71.09494 42.36476, -71.09332 42.36649, -71.0924 42.36713, -71.09233 42.36715, -71.09036 42.36769, -71.09024 42.36771, -71.08558 42.36873, -71.08091 42.36814, -71.08085 42.36812, -71.08054 42.36785, -71.07874 42.36529, -71.07773 42.36401, -71.07876 42.36067, -71.07933 42.36055))"
"Red","place-chmnl","POLYGON ((-71.07303 42.35512, -71.07317 42.35516, -71.07532 42.35673, -71.07556 42.357, -71.07873 42.36078, -71.07818 42.36254, -71.07284 42.36346, -71.07147 42.36483, -71.06879 42.36708, -71.06816 42.3672, -71.06764 42.36713, -71.06734 42.36694, -71.06664 42.36629, -71.06222 42.36256, -71.06207 42.36232, -71.06984 42.35451, -71.07303 42.35512))"
"Red","place-pktrm","POLYGON ((-71.06958 42.35194, -71.07068 42.35368, -71.06171 42.36268, -71.05802 42.36225, -71.05712 42.3621, -71.05691 42.36204, -71.05669 42.36185, -71.05636 42.36153, -71.06586 42.35011, -71.06958 42.35194))"
"Red","place-dwnxg","POLYGON ((-71.06387 42.34872, -71.06389 42.34873, -71.06424 42.34893, -71.06579 42.3502, -71.05629 42.36162, -71.05567 42.3614, -71.05547 42.36131, -71.05325 42.35982, -71.06164 42.34883, -71.06387 42.34872))"
"Red","place-sstat","POLYGON ((-71.06178 42.34865, -71.05406 42.35875, -71.05189 42.35836, -71.05145 42.35825, -71.04963 42.35759, -71.04426 42.35643, -71.04374 42.35644, -71.04321 42.35646, -71.0432 42.3561, -71.04373 42.35608, -71.04742 42.35275, -71.04734 42.35076, -71.04728 42.35057, -71.04707 42.34991, -71.04658 42.34889, -71.04647 42.34865, -71.04662 42.34832, -71.04666 42.34824, -71.04881 42.34736, -71.04909 42.34729, -71.05117 42.34711, -71.05477 42.34741, -71.05777 42.34887, -71.05977 42.34784, -71.06116 42.34795, -71.06178 42.34865))"
"Red","place-brdwy","POLYGON ((-71.05886 42.33683, -71.06297 42.33981, -71.06372 42.3408, -71.06508 42.34259, -71.0653 42.34288, -71.0656 42.3437, -71.06581 42.3443, -71.06586 42.34448, -71.06537 42.34549, -71.06536 42.3455, -71.06516 42.34566, -71.06082 42.34758, -71.06047 42.34749, -71.05692 42.34599, -71.0539 42.34734, -71.05142 42.34713, -71.05103 42.34678, -71.05021 42.34603, -71.04969 42.34547, -71.04893 42.34225, -71.04926 42.33775, -71.04943 42.33759, -71.05052 42.33716, -71.05358 42.33603, -71.05844 42.33619, -71.05886 42.33683))"
"Red","place-andrw","POLYGON ((-71.06022 42.32394, -71.06099 42.32483, -71.06491 42.32817, -71.06602 42.32974, -71.06674 42.33125, -71.06667 42.3316, -71.06408 42.33413, -71.0638 42.33435, -71.06298 42.33434, -71.06289 42.33433, -71.06262 42.3343, -71.05925 42.33622, -71.05302 42.33601, -71.04963 42.33387, -71.04948 42.33354, -71.04932 42.33312, -71.04906 42.33062, -71.04905 42.33026, -71.04904 42.32992, -71.04992 42.3275, -71.05106 42.32643, -71.06 42.32377, -71.06022 42.32394))"
"Red","place-jfk","POLYGON ((-71.05921 42.31765, -71.05993 42.31891, -71.0605 42.31993, -71.06025 42.32198, -71.06014 42.32233, -71.05967 42.32284, -71.05736 42.32456, -71.04995 42.32676, -71.04855 42.32624, -71.04805 42.32579, -71.04434 42.32197, -71.04424 42.3218, -71.04413 42.32163, -71.04341 42.31932, -71.04331 42.31897, -71.04327 42.3186, -71.04328 42.31839, -71.0434 42.31805, -71.04682 42.31529, -71.05806 42.31674, -71.05921 42.31765))"
"Red","place-shmnl","POLYGON ((-71.04946 42.31329, -71.04681 42.31332, -71.04663 42.31328, -71.04599 42.31211, -71.04576 42.31169, -71.04573 42.31141, -71.0459 42.30934, -71.04679 42.30747, -71.04707 42.30717, -71.04738 42.30699, -71.05318 42.30654, -71.05862 42.3076, -71.06068 42.30994, -71.06076 42.31003, -71.0608 42.3101, -71.06124 42.31135, -71.06207 42.31398, -71.06195 42.31414, -71.06059 42.31518, -71.05771 42.31664, -71.05761 42.31669, -71.05135 42.31588, -71.04946 42.31329))"
"Red","place-fldcr","POLYGON ((-71.0555 42.30492, -71.05524 42.30445, -71.05431 42.30099, -71.05467 42.29934, -71.05517 42.29749, -71.05537 42.29685, -71.05562 42.29652, -71.05641 42.2962, -71.05646 42.29618, -71.05899 42.29563, -71.07103 42.29853, -71.07046 42.30227, -71.06995 42.30274, -71.06578 42.30558, -71.06547 42.30577, -71.06174 42.30633, -71.05888 42.30647, -71.0588 42.30646, -71.05777 42.30603, -71.0555 42.30492))"
"Red","place-smmnl","POLYGON ((-71.07277 42.28924, -71.07387 42.29023, -71.07396 42.29032, -71.07407 42.29071, -71.07398 42.29164, -71.07358 42.29292, -71.07266 42.29464, -71.07143 42.29638, -71.0707 42.29699, -71.06882 42.298, -71.05743 42.29525, -71.05733 42.2951, -71.05723 42.29475, -71.05732 42.2937, -71.05902 42.29139, -71.06092 42.28915, -71.07156 42.28855, -71.07277 42.28924))"
"Red","place-asmnl","POLYGON ((-71.05628 42.2882, -71.05616 42.28812, -71.05604 42.28778, -71.05605 42.28475, -71.05625 42.2834, -71.05953 42.27978, -71.06029 42.27942, -71.06321 42.2781, -71.06597 42.27735, -71.06638 42.27735, -71.06646 42.27737, -71.06681 42.27747, -71.06716 42.27762, -71.06907 42.27878, -71.07349 42.28137, -71.0744 42.28235, -71.07447 42.2827, -71.07298 42.28545, -71.07262 42.2861, -71.07104 42.28858, -71.05807 42.28931, -71.05628 42.2882))"
"Red","place-nqncy","POLYGON ((-71.02861 42.26946, -71.03178 42.26934, -71.03441 42.26951, -71.03447 42.26954, -71.03449 42.26956, -71.0346 42.26986, -71.03621 42.27419, -71.03621 42.27455, -71.03601 42.27807, -71.03594 42.279, -71.03593 42.27907, -71.03396 42.28039, -71.03297 42.2809, -71.02925 42.28167, -71.02916 42.28168, -71.0242 42.28106, -71.02388 42.28091, -71.02152 42.27888, -71.02116 42.27838, -71.02144 42.27659, -71.02192 42.27187, -71.02685 42.26952, -71.02861 42.26946))"
"Red","place-wlsta","POLYGON ((-71.02055 42.2691, -71.01801 42.26911, -71.01618 42.26882, -71.01583 42.26872, -71.01539 42.26842, -71.01505 42.26727, -71.01504 42.26699, -71.01484 42.26394, -71.01495 42.26359, -71.01582 42.26217, -71.01606 42.2619, -71.01806 42.2618, -71.0203 42.26201, -71.02342 42.26241, -71.02578 42.26312, -71.02596 42.26343, -71.02597 42.265, -71.02561 42.26731, -71.0253 42.2694, -71.02513 42.27034, -71.02457 42.27061, -71.02055 42.2691))"
