"route_id","parent_station","walk_poly_wkt"
"Red","place-andrw","POLYGON ((-71.06022 42.32394, -71.06099 42.32483, -71.06491 42.32817, -71.06602 42.32974, -71.06674 42.33125, -71.06667 42.3316, -71.06408 42.33413, -71.0638 42.33435, -71.06298 42.33434, -71.06289 42.33433, -71.06262 42.3343, -71.05925 42.33622, -71.05302 42.33601, -71.04963 42.33387, -71.04948 42.33354, -71.04932 42.33312, -71.04906 42.33062, -71.04905 42.33026, -71.04904 42.32992, -71.04992 42.3275, -71.05106 42.32643, -71.06 42.32377, -71.06022 42.32394))"
"Red","place-jfk","POLYGON ((-71.05921 42.31765, -71.05993 42.31891, -71.0605 42.31993, -71.06025 42.32198, -71.06014 42.32233, -71.05967 42.32284, -71.05736 42.32456, -71.04995 42.32676, -71.04855 42.32624, -71.04805 42.32579, -71.04434 42.32197, -71.04424 42.3218, -71.04413 42.32163, -71.04341 42.31932, -71.04331 42.31897, -71.04327 42.3186, -71.04328 42.31839, -71.0434 42.31805, -71.04682 42.31529, -71.05806 42.31674, -71.05921 42.31765))"
"Red","place-shmnl","POLYGON ((-71.04946 42.31329, -71.04681 42.31332, -71.04663 42.31328, -71.04599 42.31211, -71.04576 42.31169, -71.04573 42.31141, -71.0459 42.30934, -71.04679 42.30747, -71.04707 42.30717, -71.04738 42.30699, -71.05318 42.30654, -71.05862 42.3076, -71.06068 42.30994, -71.06076 42.31003, -71.0608 42.3101, -71.06124 42.31135, -71.06207 42.31398, -71.06195 42.31414, -71.06059 42.31518, -71.05771 42.31664, -71.05761 42.31669, -71.05135 42.31588, -71.04946 42.31329))"
"Red","place-fldcr","POLYGON ((-71.0555 42.30492, -71.05524 42.30445, -71.05431 42.30099, -71.05467 42.29934, -71.05517 42.29749, -71.05537 42.29685, -71.05562 42.29652, -71.05641 42.2962, -71.05646 42.29618, -71.05899 42.29563, -71.07103 42.29853, -71.07046 42.30227, -71.06995 42.30274, -71.06578 42.30558, -71.06547 42.30577, -71.06174 42.30633, -71.05888 42.30647, -71.0588 42.30646, -71.05777 42.30603, -71.0555 42.30492))"
"Red","place-smmnl","POLYGON ((-71.07122 42.28836, -71.07277 42.28924, -71.07387 42.29023, -71.07396 42.29032, -71.07407 42.29071, -71.07398 42.29164, -71.07358 42.29292, -71.07266 42.29464, -71.07143 42.29638, -71.0707 42.29699, -71.06882 42.298, -71.05743 42.29525, -71.05733 42.2951, -71.05723 42.29475, -71.05732 42.2937, -71.05902 42.29139, -71.06086 42.28923, -71.07104 42.28828, -71.07122 42.28836))"
"Red","place-asmnl","POLYGON ((-71.05648 42.28801, -71.05533 42.28578, -71.05527 42.28485, -71.0554 42.28345, -71.05632 42.2824, -71.05872 42.27988, -71.05961 42.27901, -71.05992 42.27884, -71.06347 42.27831, -71.06637 42.2777, -71.06644 42.27771, -71.06848 42.27898, -71.0728 42.28151, -71.07383 42.28245, -71.0739 42.28281, -71.07227 42.28551, -71.07051 42.28833, -71.0587 42.28943, -71.05648 42.28801))"
"Red","place-nqncy","POLYGON ((-71.02861 42.26946, -71.03178 42.26934, -71.03441 42.26951, -71.03447 42.26954, -71.03449 42.26956, -71.0346 42.26986, -71.03621 42.27419, -71.03621 42.27455, -71.03601 42.27807, -71.03594 42.279, -71.03593 42.27907, -71.03396 42.28039, -71.03297 42.2809, -71.02925 42.28167, -71.02916 42.28168, -71.0242 42.28106, -71.02388 42.28091, -71.02152 42.27888, -71.02116 42.27838, -71.02144 42.27659, -71.02192 42.27187, -71.02685 42.26952, -71.02861 42.26946))"
"Red","place-wlsta","POLYGON ((-71.02055 42.2691, -71.01801 42.26911, -71.01618 42.26882, -71.01583 42.26872, -71.01539 42.26842, -71.01505 42.26727, -71.01504 42.26699, -71.01484 42.26394, -71.01495 42.26359, -71.01582 42.26217, -71.01606 42.2619, -71.01806 42.2618, -71.0203 42.26201, -71.02342 42.26241, -71.02578 42.26312, -71.02596 42.26343, -71.02597 42.265, -71.02561 42.26731, -71.0253 42.2694, -71.02513 42.27034, -71.02457 42.27061, -71.02055 42.2691))"
"Red","place-qnctr","POLYGON ((-71.01216 42.25424, -71.01111 42.25602, -71.01065 42.25681, -71.01046 42.25712, -71.00785 42.25743, -71.00397 42.25705, -70.99993 42.25638, -70.99769 42.25495, -70.99748 42.25466, -70.99623 42.25017, -70.99619 42.24981, -70.99816 42.24782, -71.00057 42.24607, -71.00406 42.24486, -71.00527 42.24497, -71.00528 42.24497, -71.00642 42.24523, -71.0066 42.24532, -71.00845 42.24686, -71.01165 42.24861, -71.01179 42.24872, -71.01242 42.24981, -71.01216 42.25424))"
"Red","place-qamnl","POLYGON ((-71.01541 42.23324, -71.01424 42.23567, -71.01384 42.23651, -71.01359 42.23677, -71.01133 42.23773, -71.00793 42.24004, -71.00545 42.24069, -71.00511 42.2406, -71.00532 42.23978, -71.00553 42.23897, -71.00571 42.23827, -71.00587 42.23764, -71.00601 42.23718, -71.00615 42.23673, -71.0067 42.2353, -71.00739 42.23082, -71.00771 42.23064, -71.00794 42.23052, -71.00799 42.2305, -71.00969 42.2306, -71.01492 42.23146, -71.01512 42.23176, -71.01541 42.23324))"
"Red","place-brntn","POLYGON ((-71.00607 42.20921, -71.00457 42.20999, -71.00385 42.21043, -71.00014 42.21418, -70.99862 42.21429, -70.99846 42.21427, -70.99729 42.21332, -70.99476 42.21119, -70.99469 42.21083, -70.99539 42.2098, -70.99551 42.20958, -70.99568 42.20939, -70.99618 42.20399, -70.99555 42.20339, -70.99563 42.20303, -70.99794 42.20114, -71.0005 42.20131, -71.00159 42.20182, -71.00207 42.20207, -71.00223 42.20223, -71.00644 42.20619, -71.00659 42.20652, -71.00607 42.20921))"
