"route_id","parent_station","walk_poly_wkt"
"Orange","place-chncl","POLYGON ((-71.07232 42.35126, -71.07111 42.34979, -71.0707 42.34941, -71.06818 42.3475, -71.0653 42.34542, -71.06499 42.34523, -71.06444 42.3454, -71.06268 42.34599, -71.06078 42.34669, -71.06069 42.34673, -71.05754 42.34888, -71.05525 42.34965, -71.05375 42.35082, -71.05323 42.35128, -71.05309 42.35161, -71.05337 42.35368, -71.05349 42.35425, -71.0536 42.35454, -71.05486 42.35621, -71.05488 42.35623, -71.05649 42.35783, -71.05755 42.35882, -71.05773 42.35896, -71.05775 42.35896, -71.06297 42.35875, -71.06521 42.35864, -71.06657 42.35838, -71.0695 42.3569, -71.06982 42.35674, -71.07026 42.35619, -71.07154 42.35378, -71.072 42.35272, -71.07241 42.35161, -71.07232 42.35126))"
"Orange","place-tumnl","POLYGON ((-71.07205 42.34857, -71.07205 42.34822, -71.07184 42.34686, -71.07175 42.34651, -71.07004 42.34506, -71.06733 42.34271, -71.06718 42.34264, -71.06703 42.34262, -71.06634 42.34254, -71.06377 42.34315, -71.0621 42.34387, -71.05976 42.34495, -71.05678 42.34933, -71.05616 42.35043, -71.05608 42.35078, -71.05642 42.35266, -71.05652 42.353, -71.05817 42.3552, -71.05965 42.35635, -71.06281 42.3563, -71.06474 42.35619, -71.0651 42.35616, -71.0669 42.35575, -71.06772 42.35553, -71.06939 42.35419, -71.07022 42.35294, -71.07082 42.3519, -71.07185 42.34981, -71.07205 42.34857))"
"Orange","place-bbsta","POLYGON ((-71.08327 42.34859, -71.08346 42.34689, -71.08337 42.34581, -71.08336 42.34564, -71.08287 42.34319, -71.08261 42.3421, -71.08249 42.342, -71.08047 42.34139, -71.08029 42.34135, -71.07536 42.34081, -71.07438 42.34076, -71.07161 42.34067, -71.07119 42.34081, -71.06981 42.34276, -71.06855 42.34458, -71.06715 42.34693, -71.06692 42.34778, -71.06687 42.34813, -71.06714 42.34936, -71.06766 42.35096, -71.06834 42.35162, -71.07053 42.35203, -71.07581 42.3534, -71.0764 42.35361, -71.07651 42.35364, -71.07913 42.35422, -71.07936 42.3542, -71.07944 42.35418, -71.07979 42.35374, -71.08115 42.35196, -71.08148 42.35146, -71.08321 42.34877, -71.08327 42.34859))"
"Orange","place-masta","POLYGON ((-71.09238 42.34305, -71.09143 42.33914, -71.09042 42.33664, -71.09001 42.33629, -71.08837 42.33583, -71.08291 42.33549, -71.07754 42.33585, -71.07676 42.33599, -71.07653 42.33627, -71.07636 42.3369, -71.07543 42.34156, -71.07525 42.34382, -71.07535 42.34416, -71.07661 42.34666, -71.07678 42.34697, -71.07951 42.34728, -71.0799 42.34728, -71.08505 42.34745, -71.0866 42.34784, -71.08777 42.34802, -71.08838 42.34778, -71.09093 42.34546, -71.09238 42.34347, -71.09241 42.34341, -71.09238 42.34305))"
"Orange","place-rugg","POLYGON ((-71.09748 42.33839, -71.09752 42.33699, -71.0975 42.33685, -71.09648 42.33425, -71.09589 42.33063, -71.09564 42.33037, -71.09396 42.33083, -71.09318 42.33111, -71.08955 42.3321, -71.08638 42.33094, -71.08631 42.33089, -71.0861 42.3308, -71.08589 42.3307, -71.08306 42.33108, -71.08081 42.33293, -71.08081 42.33293, -71.08084 42.33821, -71.08094 42.33905, -71.08121 42.3406, -71.08174 42.34099, -71.08352 42.34166, -71.08472 42.3419, -71.08988 42.34343, -71.08998 42.34344, -71.09151 42.34309, -71.09209 42.34282, -71.09463 42.3415, -71.09743 42.33861, -71.09746 42.33857, -71.09748 42.33839))"
"Orange","place-rcmnl","POLYGON ((-71.10357 42.33356, -71.10353 42.33346, -71.10231 42.3307, -71.10072 42.32804, -71.09883 42.32468, -71.09849 42.32456, -71.09303 42.32572, -71.08736 42.32767, -71.08583 42.32954, -71.08581 42.32956, -71.08582 42.32968, -71.08585 42.32979, -71.08719 42.33555, -71.08741 42.33585, -71.08891 42.33675, -71.08963 42.33687, -71.08985 42.33692, -71.09122 42.33708, -71.09365 42.33722, -71.09612 42.33676, -71.09702 42.33652, -71.09976 42.33579, -71.10168 42.33503, -71.10346 42.33391, -71.10357 42.33356))"
"Orange","place-jaksn","POLYGON ((-71.1094 42.32203, -71.10938 42.32197, -71.10607 42.31834, -71.1048 42.31685, -71.10443 42.31684, -71.09852 42.31648, -71.09816 42.31647, -71.09814 42.31647, -71.09811 42.31648, -71.09691 42.31695, -71.09298 42.31952, -71.09183 42.32061, -71.09141 42.32105, -71.09127 42.32138, -71.09153 42.32278, -71.09361 42.32726, -71.09447 42.32889, -71.09471 42.32917, -71.09582 42.33018, -71.09611 42.33039, -71.10078 42.32913, -71.10398 42.32806, -71.10547 42.32719, -71.10791 42.32493, -71.10799 42.32485, -71.10949 42.32238, -71.1094 42.32203))"
"Orange","place-sbmnl","POLYGON ((-71.11342 42.31966, -71.11299 42.31794, -71.11292 42.31769, -71.11172 42.31484, -71.11051 42.31248, -71.10941 42.31126, -71.10903 42.31092, -71.10874 42.31071, -71.1077 42.31032, -71.10703 42.31029, -71.10176 42.31101, -71.09813 42.31171, -71.09728 42.31332, -71.09704 42.31486, -71.09641 42.31963, -71.09936 42.3228, -71.09948 42.3229, -71.09981 42.3232, -71.10012 42.32339, -71.10509 42.32341, -71.10544 42.32336, -71.10731 42.32297, -71.10934 42.32235, -71.11208 42.32082, -71.11339 42.32002, -71.11342 42.31966))"
"Orange","place-grnst","POLYGON ((-71.11619 42.31165, -71.11542 42.30835, -71.11418 42.30578, -71.11286 42.3047, -71.11216 42.30426, -71.11183 42.30411, -71.10696 42.30428, -71.10521 42.30422, -71.10253 42.30525, -71.09852 42.30698, -71.09842 42.30706, -71.0984 42.30717, -71.09839 42.30732, -71.09829 42.30881, -71.09826 42.30917, -71.09827 42.30933, -71.09951 42.31262, -71.09989 42.31354, -71.10057 42.31435, -71.10269 42.31675, -71.10293 42.31702, -71.10427 42.31804, -71.10788 42.3166, -71.11055 42.31562, -71.11418 42.3151, -71.11451 42.31499, -71.11461 42.31496, -71.11636 42.31425, -71.11648 42.31391, -71.11619 42.31165))"
"Orange","place-forhl","POLYGON ((-71.12223 42.29834, -71.12215 42.29799, -71.11944 42.29443, -71.11939 42.2944, -71.11922 42.29435, -71.11735 42.29397, -71.1171 42.29393, -71.11464 42.29393, -71.11235 42.2963, -71.11134 42.29709, -71.11129 42.29713, -71.11088 42.29744, -71.10563 42.29944, -71.10529 42.29955, -71.10486 42.29991, -71.10482 42.29997, -71.1048 42.30101, -71.10482 42.30126, -71.10483 42.30137, -71.10496 42.30201, -71.10769 42.30613, -71.10795 42.30638, -71.11056 42.30707, -71.11528 42.30788, -71.11552 42.3079, -71.11575 42.30781, -71.1198 42.30615, -71.12021 42.30563, -71.12046 42.30529, -71.12201 42.3026, -71.12218 42.30228, -71.12223 42.29834))"
"Green","place-gover","POLYGON ((-71.06803 42.36102, -71.06803 42.36101, -71.06744 42.35682, -71.06736 42.35647, -71.06624 42.3547, -71.06458 42.35326, -71.06455 42.35325, -71.06421 42.35313, -71.06389 42.3531, -71.05802 42.35346, -71.05786 42.35348, -71.05633 42.35379, -71.05451 42.35415, -71.05354 42.35448, -71.05324 42.35476, -71.05262 42.35542, -71.05241 42.35571, -71.05129 42.357, -71.04755 42.35964, -71.04761 42.36, -71.05161 42.36278, -71.05256 42.36469, -71.05284 42.36512, -71.05315 42.36531, -71.05322 42.36535, -71.05345 42.36544, -71.05524 42.36593, -71.05861 42.36597, -71.05963 42.36572, -71.0626 42.36501, -71.06356 42.36468, -71.06456 42.36423, -71.06568 42.3636, -71.06603 42.36334, -71.06798 42.36144, -71.06803 42.36102))"
"Green","place-pktrm","POLYGON ((-71.07082 42.35401, -71.07071 42.35373, -71.06958 42.35194, -71.06545 42.34991, -71.0651 42.34981, -71.06129 42.35074, -71.05833 42.35099, -71.05697 42.35129, -71.05472 42.35209, -71.05456 42.35241, -71.0539 42.35771, -71.05405 42.35842, -71.05409 42.35849, -71.05563 42.3608, -71.05669 42.36185, -71.05691 42.36204, -71.05712 42.3621, -71.05802 42.36225, -71.06191 42.36271, -71.0625 42.36267, -71.06261 42.36266, -71.06327 42.36258, -71.06391 42.36249, -71.06392 42.36248, -71.06867 42.35906, -71.06947 42.35803, -71.07009 42.35715, -71.07082 42.35606, -71.07082 42.35401))"
"Green","place-boyls","POLYGON ((-71.07357 42.35208, -71.07378 42.35124, -71.07368 42.35089, -71.072 42.34933, -71.07144 42.34881, -71.07138 42.34876, -71.06897 42.3469, -71.06859 42.34673, -71.06626 42.34569, -71.06614 42.34566, -71.06441 42.34625, -71.06024 42.34835, -71.05856 42.34905, -71.05852 42.34907, -71.05766 42.34945, -71.05681 42.35032, -71.05568 42.35155, -71.05552 42.35181, -71.05552 42.35182, -71.05539 42.35297, -71.05549 42.35331, -71.05777 42.35773, -71.05786 42.35782, -71.05932 42.35933, -71.05968 42.35955, -71.05981 42.35958, -71.06487 42.36034, -71.06523 42.36032, -71.06531 42.36031, -71.07039 42.35852, -71.0707 42.35834, -71.07077 42.35827, -71.07084 42.3582, -71.07138 42.3574, -71.07246 42.35567, -71.07257 42.35549, -71.07257 42.35548, -71.07357 42.35208))"
"Green","place-armnl","POLYGON ((-71.07976 42.34936, -71.07974 42.34933, -71.0796 42.34921, -71.07841 42.34819, -71.07485 42.34608, -71.07458 42.34602, -71.06998 42.345, -71.06981 42.34501, -71.0696 42.34508, -71.06755 42.34577, -71.06548 42.34658, -71.0654 42.34661, -71.06534 42.34667, -71.06488 42.34727, -71.06231 42.35064, -71.06226 42.35071, -71.0612 42.35247, -71.06122 42.35257, -71.06293 42.35565, -71.06321 42.35589, -71.06577 42.35699, -71.07036 42.35808, -71.07251 42.35829, -71.07446 42.35686, -71.0766 42.3551, -71.07703 42.35449, -71.07705 42.35446, -71.0777 42.3534, -71.07875 42.35173, -71.07912 42.35115, -71.07941 42.35063, -71.07946 42.35054, -71.07965 42.35014, -71.07987 42.34967, -71.07976 42.34936))"
"Green","place-coecl","POLYGON ((-71.08694 42.34762, -71.08687 42.34739, -71.08684 42.34728, -71.08297 42.34417, -71.08217 42.34409, -71.07774 42.34361, -71.07418 42.34309, -71.07402 42.34316, -71.07369 42.34331, -71.07345 42.34349, -71.07237 42.34461, -71.0722 42.34482, -71.07151 42.34588, -71.07094 42.3468, -71.06989 42.34857, -71.06788 42.3522, -71.0679 42.35237, -71.06797 42.35272, -71.06996 42.35377, -71.07469 42.35512, -71.07559 42.35537, -71.07761 42.35542, -71.08135 42.3548, -71.08157 42.35469, -71.08348 42.35324, -71.08391 42.35264, -71.08534 42.35042, -71.08694 42.3478, -71.08697 42.34773, -71.08694 42.34762))"
"Green","place-hymnl","POLYGON ((-71.09599 42.34479, -71.09213 42.3419, -71.09183 42.3417, -71.09073 42.34128, -71.09064 42.34127, -71.08679 42.34114, -71.08655 42.34114, -71.08334 42.34133, -71.08323 42.34135, -71.08307 42.34145, -71.08013 42.34406, -71.07993 42.34436, -71.07869 42.34961, -71.07868 42.35038, -71.07878 42.35073, -71.07887 42.35078, -71.07898 42.35082, -71.07956 42.35103, -71.08042 42.35134, -71.08175 42.35179, -71.08235 42.352, -71.08317 42.35229, -71.08378 42.3525, -71.08406 42.3526, -71.08486 42.35287, -71.08681 42.35299, -71.09174 42.35603, -71.09189 42.35597, -71.09221 42.35581, -71.09224 42.35579, -71.09324 42.35165, -71.09546 42.35073, -71.0968 42.34921, -71.09713 42.34883, -71.09722 42.34862, -71.09599 42.34479))"
"Green","place-kencl","POLYGON ((-71.10516 42.34968, -71.10517 42.34965, -71.10517 42.34814, -71.10481 42.34685, -71.10474 42.3466, -71.10208 42.34377, -71.09741 42.34332, -71.09733 42.34332, -71.09159 42.3438, -71.09076 42.34397, -71.09055 42.34404, -71.09045 42.34408, -71.08747 42.34647, -71.08687 42.34716, -71.08614 42.34844, -71.08563 42.34943, -71.08539 42.34996, -71.08549 42.35031, -71.08613 42.35186, -71.08616 42.35193, -71.08621 42.35199, -71.08624 42.35201, -71.08685 42.35233, -71.09071 42.35394, -71.09094 42.35396, -71.09126 42.3538, -71.09565 42.35075, -71.09916 42.35126, -71.10082 42.35162, -71.10102 42.35163, -71.10255 42.35149, -71.10395 42.35101, -71.10493 42.35021, -71.10502 42.35011, -71.10516 42.34968))"
"Green","place-bland","POLYGON ((-71.1102 42.35051, -71.1102 42.35036, -71.1101 42.35009, -71.10813 42.34578, -71.1077 42.34557, -71.10414 42.34414, -71.10397 42.3441, -71.10211 42.34375, -71.10016 42.34404, -71.09783 42.34447, -71.09781 42.34447, -71.09774 42.34449, -71.09768 42.34451, -71.09252 42.34718, -71.09235 42.34726, -71.09086 42.34859, -71.09064 42.34904, -71.09065 42.3494, -71.09102 42.35061, -71.09107 42.35067, -71.09109 42.35069, -71.09139 42.35079, -71.0944 42.35121, -71.09792 42.35116, -71.10082 42.35162, -71.10102 42.35163, -71.10326 42.35136, -71.10815 42.35211, -71.11015 42.35086, -71.1102 42.35051))"
"Green","place-buest","POLYGON ((-71.11382 42.35081, -71.11374 42.35053, -71.11368 42.35044, -71.11267 42.34938, -71.11048 42.34704, -71.10899 42.34553, -71.1046 42.3451, -71.10016 42.34555, -71.09498 42.34792, -71.0947 42.34814, -71.09419 42.34854, -71.09405 42.34865, -71.09393 42.34897, -71.09394 42.34933, -71.0941 42.34978, -71.09418 42.34986, -71.09489 42.35055, -71.09709 42.35112, -71.10082 42.35162, -71.10102 42.35163, -71.10476 42.35164, -71.11031 42.35299, -71.11066 42.35304, -71.11374 42.35124, -71.11377 42.35117, -71.11382 42.35081))"
"Green","place-bucen","POLYGON ((-71.1168 42.35122, -71.11659 42.35088, -71.1149 42.34902, -71.11135 42.34493, -71.11127 42.34488, -71.11123 42.34486, -71.10849 42.34376, -71.10519 42.34344, -71.10424 42.34337, -71.10332 42.34358, -71.10315 42.34365, -71.10012 42.346, -71.09716 42.34844, -71.09677 42.34878, -71.09677 42.34891, -71.09677 42.34895, -71.0968 42.34913, -71.09681 42.34924, -71.09815 42.3508, -71.09927 42.35158, -71.09968 42.35166, -71.10008 42.35175, -71.10036 42.35178, -71.10062 42.35182, -71.10097 42.35183, -71.10127 42.35182, -71.10153 42.35179, -71.10242 42.35165, -71.10291 42.35161, -71.10821 42.35366, -71.11003 42.35485, -71.11039 42.35492, -71.1107 42.35494, -71.11159 42.35473, -71.11666 42.3516, -71.11676 42.35158, -71.1168 42.35122))"
"Green","place-amory","POLYGON ((-71.12474 42.35198, -71.12458 42.35173, -71.12454 42.35168, -71.12389 42.35094, -71.12056 42.34749, -71.11963 42.34644, -71.11714 42.34447, -71.1169 42.34439, -71.11683 42.34438, -71.11346 42.34424, -71.11345 42.34425, -71.11345 42.34425, -71.11343 42.34425, -71.10911 42.3466, -71.10828 42.34704, -71.10607 42.34822, -71.10473 42.34984, -71.10473 42.34988, -71.10483 42.35009, -71.10547 42.35122, -71.10816 42.35366, -71.11018 42.35533, -71.11021 42.35533, -71.11237 42.3552, -71.118 42.35369, -71.12061 42.35447, -71.12089 42.35443, -71.12158 42.3541, -71.12469 42.35249, -71.12476 42.35241, -71.12474 42.35198))"
"Green","place-babck","POLYGON ((-71.12983 42.35261, -71.1295 42.35018, -71.12938 42.3501, -71.12823 42.34932, -71.12418 42.34596, -71.12205 42.34538, -71.12198 42.34537, -71.11848 42.34499, -71.11841 42.34502, -71.11661 42.346, -71.11438 42.34719, -71.11417 42.3473, -71.11083 42.34967, -71.11019 42.35018, -71.11003 42.35034, -71.10998 42.35069, -71.11004 42.35085, -71.11069 42.3515, -71.11105 42.35154, -71.11615 42.35289, -71.1169 42.35328, -71.11766 42.35363, -71.12061 42.35447, -71.12163 42.3546, -71.12549 42.3552, -71.1258 42.35524, -71.12672 42.35482, -71.12819 42.35395, -71.12979 42.35297, -71.12983 42.35261))"
"Green","place-brico","POLYGON ((-71.13496 42.35305, -71.13491 42.35283, -71.13392 42.34934, -71.13376 42.34902, -71.13143 42.34731, -71.12875 42.34564, -71.12699 42.34537, -71.12689 42.34539, -71.12316 42.34606, -71.12022 42.34706, -71.11842 42.34813, -71.11513 42.35066, -71.1151 42.3507, -71.11498 42.35102, -71.11494 42.35138, -71.11763 42.35381, -71.11782 42.35387, -71.12061 42.35447, -71.12163 42.3546, -71.1253 42.35499, -71.12552 42.35502, -71.13121 42.35621, -71.13134 42.3562, -71.13141 42.35617, -71.13155 42.35611, -71.13485 42.35347, -71.13492 42.35341, -71.13496 42.35305))"
"Green","place-harvd","POLYGON ((-71.13968 42.35121, -71.14011 42.34925, -71.14007 42.34905, -71.13994 42.34872, -71.13975 42.34837, -71.13876 42.34703, -71.13863 42.34689, -71.13744 42.346, -71.13671 42.34552, -71.1366 42.34545, -71.13649 42.34538, -71.13638 42.34533, -71.13438 42.34547, -71.12976 42.34413, -71.12975 42.34412, -71.12843 42.34396, -71.12567 42.34434, -71.12558 42.34441, -71.12498 42.34521, -71.12222 42.34889, -71.12214 42.34924, -71.12211 42.3519, -71.12231 42.35224, -71.12454 42.35407, -71.12678 42.35538, -71.13064 42.35661, -71.13187 42.35695, -71.13218 42.35699, -71.1348 42.35641, -71.13817 42.35387, -71.13959 42.35155, -71.13968 42.35121))"
"Green","place-grigg","POLYGON ((-71.14305 42.34941, -71.14302 42.34908, -71.14029 42.34478, -71.13867 42.34364, -71.13859 42.34363, -71.13853 42.34362, -71.13774 42.34356, -71.13538 42.34378, -71.13257 42.34403, -71.13114 42.34472, -71.1302 42.34534, -71.1286 42.34651, -71.12821 42.34679, -71.1281 42.34695, -71.12613 42.35009, -71.126 42.35032, -71.12576 42.35084, -71.12569 42.35117, -71.12573 42.35135, -71.12592 42.35165, -71.12799 42.35282, -71.13008 42.35392, -71.13232 42.35441, -71.1343 42.3544, -71.13759 42.35355, -71.13771 42.35351, -71.1379 42.35342, -71.13916 42.3528, -71.14031 42.35222, -71.14041 42.35216, -71.14298 42.34977, -71.14305 42.34941))"
"Green","place-alsgr","POLYGON ((-71.14686 42.34995, -71.14684 42.34989, -71.14387 42.34563, -71.14308 42.34325, -71.14186 42.34235, -71.13815 42.34243, -71.13647 42.34246, -71.1337 42.34334, -71.13062 42.34444, -71.12939 42.34597, -71.12934 42.34609, -71.12893 42.35006, -71.1289 42.35042, -71.12893 42.35085, -71.129 42.35094, -71.12943 42.35146, -71.13221 42.35355, -71.13443 42.35494, -71.13456 42.35496, -71.13795 42.35482, -71.13875 42.3548, -71.14122 42.35442, -71.14134 42.35437, -71.14146 42.35433, -71.14231 42.35388, -71.14657 42.35056, -71.14674 42.35041, -71.14681 42.35031, -71.14686 42.34995))"
"Green","place-wrnst","POLYGON ((-71.14941 42.35065, -71.14947 42.34957, -71.14947 42.34934, -71.14934 42.349, -71.14786 42.34774, -71.1452 42.34338, -71.14486 42.34231, -71.14468 42.34199, -71.14427 42.34188, -71.14369 42.34191, -71.1384 42.34258, -71.13616 42.34288, -71.13254 42.34403, -71.13148 42.34481, -71.13139 42.34516, -71.1313 42.34653, -71.1314 42.35023, -71.13155 42.35056, -71.13462 42.35313, -71.13472 42.35318, -71.13693 42.35396, -71.13792 42.35428, -71.13812 42.35433, -71.14095 42.35478, -71.1412 42.35477, -71.14211 42.35464, -71.14232 42.35454, -71.14575 42.35245, -71.1488 42.35119, -71.1493 42.35099, -71.14941 42.35065))"
"Green","place-wascm","POLYGON ((-71.15057 42.34835, -71.15117 42.34561, -71.15142 42.34124, -71.15129 42.34071, -71.15109 42.34042, -71.14931 42.33852, -71.1493 42.33851, -71.1493 42.33851, -71.14928 42.33851, -71.14752 42.33865, -71.14247 42.33761, -71.14209 42.33748, -71.1419 42.33748, -71.14184 42.3375, -71.13883 42.33828, -71.13512 42.33906, -71.13507 42.33908, -71.135 42.33916, -71.13465 42.34031, -71.13387 42.34337, -71.13379 42.34372, -71.13693 42.34872, -71.13981 42.35057, -71.13995 42.35059, -71.14033 42.35058, -71.14111 42.35055, -71.14415 42.34991, -71.14424 42.34987, -71.14929 42.34875, -71.15017 42.34887, -71.15045 42.34869, -71.15057 42.34835))"
"Green","place-sthld","POLYGON ((-71.15552 42.34121, -71.15435 42.33823, -71.15429 42.33812, -71.15265 42.33653, -71.15185 42.33586, -71.15037 42.33545, -71.1448 42.33601, -71.14175 42.33671, -71.14143 42.33688, -71.13904 42.33885, -71.13891 42.33896, -71.13827 42.33952, -71.13772 42.34103, -71.13772 42.34103, -71.13766 42.34153, -71.13779 42.34277, -71.13827 42.34429, -71.13991 42.34688, -71.14039 42.34765, -71.14057 42.34784, -71.14093 42.34789, -71.14511 42.34798, -71.14643 42.34785, -71.14874 42.3475, -71.15217 42.34615, -71.15283 42.34524, -71.15524 42.34195, -71.15542 42.34155, -71.15552 42.34121))"
"Green","place-chswk","POLYGON ((-71.15959 42.33986, -71.15844 42.33841, -71.15459 42.33396, -71.15426 42.33382, -71.14924 42.33489, -71.14592 42.33557, -71.14394 42.33706, -71.14358 42.33739, -71.14199 42.33955, -71.14139 42.34142, -71.14135 42.34154, -71.14145 42.34214, -71.14235 42.34395, -71.14249 42.34416, -71.14278 42.34438, -71.14294 42.34447, -71.14672 42.34602, -71.15068 42.34681, -71.15088 42.34683, -71.15335 42.34679, -71.15477 42.34609, -71.1556 42.34558, -71.15877 42.34172, -71.1588 42.34168, -71.15917 42.34105, -71.15951 42.3403, -71.15954 42.34021, -71.15959 42.33986))"
"Green","place-chill","POLYGON ((-71.16304 42.33987, -71.16193 42.33748, -71.16164 42.33725, -71.15962 42.33681, -71.15647 42.33213, -71.1563 42.33181, -71.1561 42.33183, -71.1551 42.33192, -71.15064 42.33247, -71.14691 42.33212, -71.14661 42.33233, -71.146 42.33335, -71.14549 42.33422, -71.1451 42.33504, -71.14432 42.33734, -71.14508 42.3416, -71.14519 42.34194, -71.14728 42.34304, -71.15038 42.34455, -71.15328 42.34487, -71.15337 42.34486, -71.15555 42.34434, -71.16019 42.34263, -71.16211 42.34109, -71.16303 42.34023, -71.16304 42.33987))"
"Green","place-sougr","POLYGON ((-71.16766 42.33978, -71.16759 42.33943, -71.16347 42.33514, -71.16327 42.335, -71.16259 42.33455, -71.16252 42.33452, -71.16223 42.33473, -71.1589 42.33694, -71.15471 42.33367, -71.15438 42.33354, -71.15038 42.33483, -71.14984 42.33509, -71.14981 42.33512, -71.14951 42.33583, -71.14935 42.33624, -71.14877 42.33767, -71.14875 42.33774, -71.14864 42.33864, -71.14904 42.34107, -71.1492 42.34174, -71.15235 42.34512, -71.15274 42.34544, -71.15309 42.34552, -71.15771 42.34581, -71.15803 42.34566, -71.16269 42.34349, -71.16424 42.34293, -71.16629 42.34125, -71.1675 42.34015, -71.16757 42.34007, -71.16766 42.33987, -71.16766 42.33978))"
"Green","place-lake","POLYGON ((-71.17582 42.3375, -71.17575 42.33715, -71.17438 42.33563, -71.1734 42.33499, -71.17159 42.33475, -71.16804 42.33423, -71.16515 42.33373, -71.16223 42.33388, -71.1622 42.33389, -71.16195 42.33395, -71.16174 42.33424, -71.15831 42.33853, -71.15667 42.33916, -71.15655 42.33921, -71.15643 42.33955, -71.15684 42.34022, -71.15845 42.34231, -71.15932 42.34332, -71.16181 42.34625, -71.1621 42.34645, -71.16224 42.34652, -71.16298 42.34653, -71.16372 42.34654, -71.1694 42.34488, -71.16975 42.34479, -71.17443 42.34188, -71.1748 42.34098, -71.17582 42.3375))"
"Green","place-smary","POLYGON ((-71.11626 42.34385, -71.11617 42.3435, -71.11596 42.3433, -71.11071 42.34086, -71.11034 42.34069, -71.1071 42.34089, -71.10245 42.34135, -71.10108 42.34163, -71.10103 42.34165, -71.09965 42.34401, -71.09861 42.34657, -71.09801 42.34831, -71.09802 42.34847, -71.09813 42.34881, -71.10013 42.34963, -71.10432 42.35114, -71.10599 42.35172, -71.10751 42.35191, -71.1097 42.35126, -71.11177 42.35065, -71.11433 42.34718, -71.11556 42.34579, -71.11626 42.34385))"
"Green","place-hwsst","POLYGON ((-71.12033 42.34295, -71.12043 42.34242, -71.12043 42.34239, -71.12034 42.34207, -71.11773 42.34052, -71.11737 42.34045, -71.1148 42.33984, -71.11158 42.33828, -71.11125 42.33815, -71.10875 42.33949, -71.10657 42.34063, -71.10332 42.34394, -71.10225 42.34614, -71.10171 42.34726, -71.10163 42.34748, -71.10165 42.34751, -71.10177 42.34769, -71.10187 42.34776, -71.10194 42.34781, -71.10651 42.3503, -71.10934 42.35121, -71.10969 42.35129, -71.11182 42.35065, -71.11633 42.34904, -71.11683 42.34875, -71.11699 42.34863, -71.11812 42.34763, -71.11971 42.3458, -71.12033 42.34295))"
"Green","place-kntst","POLYGON ((-71.12363 42.34184, -71.1235 42.34123, -71.11853 42.33811, -71.11819 42.33799, -71.113 42.33673, -71.11289 42.3367, -71.10815 42.33914, -71.1081 42.3392, -71.10792 42.33951, -71.10619 42.34364, -71.10534 42.34526, -71.10483 42.34615, -71.10469 42.34656, -71.1047 42.34657, -71.1048 42.3468, -71.10484 42.34685, -71.10531 42.3471, -71.10889 42.34905, -71.10895 42.34909, -71.11379 42.3511, -71.11384 42.3511, -71.11602 42.35066, -71.12009 42.34905, -71.12279 42.34592, -71.12286 42.34573, -71.12363 42.34184))"
"Green","place-stpul","POLYGON ((-71.12644 42.34163, -71.12649 42.34081, -71.12637 42.34048, -71.12237 42.33794, -71.11975 42.33627, -71.11968 42.33625, -71.11817 42.33618, -71.11815 42.33619, -71.11815 42.33619, -71.11813 42.33619, -71.11693 42.33681, -71.11221 42.33871, -71.11197 42.33886, -71.1108 42.33971, -71.11022 42.34018, -71.11017 42.34022, -71.10822 42.34401, -71.10765 42.34559, -71.10761 42.34585, -71.10771 42.34619, -71.10776 42.34625, -71.10921 42.34696, -71.11381 42.34941, -71.11566 42.35061, -71.11601 42.35069, -71.11607 42.35067, -71.11839 42.34974, -71.1201 42.34908, -71.12139 42.34831, -71.1254 42.34481, -71.12547 42.34475, -71.12562 42.34442, -71.12644 42.34163))"
"Green","place-cool","POLYGON ((-71.13108 42.34199, -71.13094 42.3397, -71.1309 42.33934, -71.126 42.33611, -71.12208 42.33515, -71.1215 42.33511, -71.11971 42.33505, -71.11705 42.33716, -71.11409 42.33859, -71.11223 42.33994, -71.11195 42.34027, -71.11193 42.34034, -71.11176 42.34445, -71.11185 42.3448, -71.11208 42.345, -71.11221 42.34507, -71.11636 42.3475, -71.11819 42.34891, -71.12125 42.34865, -71.12152 42.34863, -71.12561 42.34747, -71.12773 42.3472, -71.12822 42.34716, -71.12844 42.34714, -71.12855 42.34708, -71.12878 42.34696, -71.12912 42.34675, -71.13104 42.34235, -71.13108 42.34199))"
"Green","place-sumav","POLYGON ((-71.13541 42.34268, -71.13542 42.33978, -71.13532 42.33943, -71.13528 42.33935, -71.13274 42.337, -71.12865 42.33607, -71.12641 42.33516, -71.1262 42.33514, -71.12481 42.33519, -71.12131 42.33659, -71.12101 42.33679, -71.11697 42.33958, -71.11655 42.34071, -71.1165 42.34107, -71.11648 42.34316, -71.11659 42.3435, -71.11698 42.34385, -71.1184 42.34506, -71.11873 42.34519, -71.12399 42.34666, -71.12695 42.34697, -71.12801 42.34679, -71.13334 42.34555, -71.13407 42.34477, -71.13474 42.34387, -71.13534 42.34303, -71.13541 42.34268))"
